id_question,creationDate,score,viewCount,answerCount,commentCount,favoriteCount,tags,id_selected_answer,value
33041699,"2015-10-09 15:09:54",0,18,0,5,0,<ios><swift><nsfetchedresultscontrolle><nsfetchrequest>,NULL,0.37023030723170747
29258437,"2015-03-25 14:26:50",1,319,1,2,0,<ios><swift><switch-statement><segue><uistoryboardsegue>,29258617,0.36910479378615096
31326906,"2015-07-09 19:48:46",0,32,1,0,0,<ios><swift><parse.com>,NULL,0.36910479378615096
28467616,"2015-02-12 01:14:52",0,94,1,5,0,<ios><swift>,28468353,0.3687318209792567
24983177,"2014-07-27 16:48:51",2,521,1,13,0,<ios><swift><sprite-kit>,NULL,0.367910632420676
28925411,"2015-03-08 10:30:47",0,66,1,4,0,<ios><uitableview><swift>,NULL,0.3674374107153297
29161451,"2015-03-20 07:25:27",1,210,1,3,0,<swift><uipickerview><optional><unwrap>,29162521,0.3674374107153297
30340124,"2015-05-20 04:11:23",-4,63,1,0,0,<swift>,30340197,0.3674374107153297
30979251,"2015-06-22 11:48:31",0,66,3,0,0,<ios><swift><class><uifont>,30979783,0.3674374107153297
32672059,"2015-09-19 18:56:36",0,37,1,2,0,<swift><uitableview><cloudkit>,32672213,0.3674374107153297
24454970,"2014-06-27 15:00:18",0,87,1,3,0,<ios><swift>,24456950,0.3671116848665678
29259404,"2015-03-25 15:08:09",0,185,2,2,0,<swift>,29259606,0.3671116848665678
31360840,"2015-07-11 19:14:45",0,31,1,0,0,<swift>,31360848,0.3671116848665678
24079853,"2014-06-06 10:40:36",3,683,3,0,1,<swift>,24080127,0.3656033367439511
32683186,"2015-09-20 19:10:51",1,31,2,0,0,<swift2><optional><for-in-loop>,NULL,0.3656033367439511
30249692,"2015-05-15 00:34:44",0,209,1,2,0,<ios><iphone><swift><collectionview>,NULL,0.36509255611924113
25049134,"2014-07-31 00:30:13",1,905,1,2,0,<ios><objective-c><swift><sprite-kit>,25050968,0.36481636239520904
25400476,"2014-08-20 08:49:53",7,5772,2,1,3,<ios><uinavigationcontroller><swift>,NULL,0.36481636239520904
32974728,"2015-10-06 16:13:18",-1,35,2,1,0,<swift><swift2>,NULL,0.3644791632403651
26374700,"2014-10-15 04:52:31",0,115,0,1,0,<swift><ios8><uiimagepickercontroller>,NULL,0.3632591273380764
31428978,"2015-07-15 11:19:50",1,43,1,0,0,<ios><swift><nsxmlparser><swift2>,31429042,0.36271553349639757
24027807,"2014-06-04 01:55:42",4,1773,4,1,0,<swift>,NULL,0.36259484771089573
29093490,"2015-03-17 07:28:17",0,74,1,1,0,<swift>,29093574,0.36086465079754254
25948401,"2014-09-20 11:44:50",1,586,1,0,0,<swift><parse.com><ios8><xcode6>,NULL,0.35971384759007896
31126353,"2015-06-29 22:03:54",1,67,3,2,0,<ios><iphone><swift><segue>,31128005,0.35971384759007896
24439773,"2014-06-26 20:37:14",15,1553,4,2,1,<swift>,24440135,0.35947420343691155
29322977,"2015-03-28 21:44:32",7,642,3,0,1,<swift><optional>,29324173,0.35927349790552077
25152068,"2014-08-06 04:06:07",0,274,2,0,0,<ios><uiwebview><delegates><swift>,NULL,0.35857704437732363
24735480,"2014-07-14 11:25:50",0,203,1,12,0,<xcode><swift><ios8><optional><xcode6>,24736601,0.35707722587341123
31822068,"2015-08-05 01:39:57",0,56,1,0,0,<ios><swift><parse.com>,NULL,0.3570666629490305
31475633,"2015-07-17 12:14:34",0,43,2,1,0,<ios><swift><uicollectionview><iboutlet>,NULL,0.35705204777389327
27981488,"2015-01-16 10:03:53",0,1456,1,2,0,<ios><swift>,27994112,0.35703049506227563
32064783,"2015-08-18 06:12:17",0,45,3,0,0,<ios><swift><uitableview><uiwebview>,32067690,0.35703049506227563
24395853,"2014-06-24 20:39:51",24,3007,3,0,4,<swift><optional-parameters>,24395946,0.35699552791814354
26170375,"2014-10-02 22:05:15",1,73,1,3,1,<swift><conditional-statements><assign><optional>,26172409,0.35692896436151106
32407661,"2015-09-04 22:57:26",0,44,1,2,1,<generics><swift2>,NULL,0.35692896436151106
32536420,"2015-09-12 07:39:20",3,68,2,0,1,<swift><dynamic>,32776488,0.35692896436151106
32208295,"2015-08-25 15:38:40",0,143,1,0,0,<swift2>,NULL,0.3567526832187593
24122601,"2014-06-09 14:36:45",46,7093,1,5,22,<swift><optional>,24122706,0.35484262930791816
25055559,"2014-07-31 09:37:18",3,641,1,6,0,<swift><optional>,NULL,0.35484262930791816
26923244,"2014-11-14 05:02:25",-1,3022,2,2,0,<ios><uitableview><core-data><swift>,26941047,0.35484262930791816
29336934,"2015-03-30 01:09:55",0,62,2,0,0,<ios><swift><parse.com>,NULL,0.35484262930791816
24125328,"2014-06-09 17:13:38",16,1784,4,3,3,<ios><swift>,24125800,0.35418951975720403
24386493,"2014-06-24 12:20:09",2,117,1,5,1,<swift>,NULL,0.3531013075172786
31231444,"2015-07-05 14:35:57",4,124,2,1,4,<swift><lazy-evaluation><swift2>,31231548,0.3531013075172786
32525692,"2015-09-11 14:19:43",1,34,0,4,1,<swift><cocoa>,NULL,0.3531013075172786
26584078,"2014-10-27 09:02:43",2,1394,2,0,1,<ios><swift><system-sounds>,26584317,0.35302461106963373
31598425,"2015-07-23 21:33:16",1,50,3,0,2,<swift><initialization><optional>,31598547,0.3525179266491486
26353388,"2014-10-14 05:42:47",0,2031,3,0,0,<ios><swift>,NULL,0.3520128824133626
32647889,"2015-09-18 08:58:19",1,365,1,1,0,<ios><swift><swift2><xcode7>,NULL,0.35193453409005954
25602106,"2014-09-01 08:51:29",0,880,1,0,0,<ios><swift><xcode6><nsmutabledata>,NULL,0.3514899679584277
32588431,"2015-09-15 14:16:30",0,73,1,0,0,<swift><swift2>,NULL,0.35063984935259623
32775702,"2015-09-25 05:55:17",-1,33,1,5,0,<swift><types><optional><initializer>,32793529,0.35063984935259623
25149473,"2014-08-05 22:38:22",1,122,1,0,0,<swift><conditional>,25149548,0.3503421554406265
25776883,"2014-09-10 23:50:45",0,317,1,0,0,<swift>,25776908,0.3503421554406265
29988065,"2015-05-01 13:47:25",0,64,0,6,0,<ios><swift>,NULL,0.3501028642539857
29927552,"2015-04-28 18:50:41",0,49,1,0,0,<ios><swift><optional>,29928141,0.3492174140693427
26346364,"2014-10-13 18:19:06",1,418,2,0,0,<parsing><swift>,NULL,0.3487636559919952
32239464,"2015-08-27 01:57:14",1,36,1,2,1,<ios><swift>,32239711,0.3487636559919952
25488162,"2014-08-25 14:27:09",3,1796,4,8,2,<swift><nsstring><keychain><optional>,25489479,0.34825889252036535
26505952,"2014-10-22 11:00:18",1,1027,1,6,0,<ios><xcode><swift>,NULL,0.34825889252036535
25516636,"2014-08-26 23:19:53",4,924,2,3,2,<ios><swift><parse.com><pffile>,NULL,0.3475290172180607
32280718,"2015-08-28 22:36:08",0,49,2,0,0,<ios><swift><nsuserdefaults>,32280800,0.3475290172180607
26313631,"2014-10-11 10:25:05",1,476,1,2,0,<uitableview><swift><uisearchbar><custom-cell><uisearchbardisplaycontrol>,26584060,0.34737873705600186
24016404,"2014-06-03 13:25:32",8,1611,4,5,1,<ios><swift>,24190165,0.3466302666278224
27702278,"2014-12-30 08:54:15",0,155,2,1,0,<ios><swift>,NULL,0.3466302666278224
30538229,"2015-05-29 20:09:28",0,98,3,0,0,<swift><react-native>,30538395,0.3466302666278224
28001849,"2015-01-17 16:52:56",1,66,1,0,1,<swift><testing><xctest>,28002801,0.3457048910908692
26070294,"2014-09-27 01:04:20",1,4656,2,10,0,<ios><xcode><swift><tableview>,26089602,0.34532209411732284
25863694,"2014-09-16 08:11:19",1,2023,2,8,0,<ios><cocoa><cocoa-touch><swift><optional>,NULL,0.34508104725056366
28901893,"2015-03-06 15:22:01",6,361,2,4,3,<ios><swift><optional><uiwindow>,28902549,0.3447039927140989
30954955,"2015-06-20 14:15:38",0,47,1,2,0,<swift>,30955028,0.3447039927140989
31874875,"2015-08-07 09:55:22",1,62,3,0,0,<ios><swift>,31875000,0.3447039927140989
24040362,"2014-06-04 14:34:23",3,1906,2,6,0,<ios><swift>,NULL,0.34424826640926115
28359143,"2015-02-06 05:29:49",0,869,3,2,0,<ios><arrays><swift><optional-values>,30814549,0.34424826640926115
32443045,"2015-09-07 16:43:11",1,62,1,7,0,<ios><swift><crash><segue><forced-unwrapping>,32444554,0.34392117752812934
26912186,"2014-11-13 15:15:45",1,304,1,0,0,<ios><uitableview><swift>,26912242,0.3430394685761623
31301844,"2015-07-08 19:22:47",0,97,2,2,0,<ios><swift>,31302261,0.3430394685761623
31147940,"2015-06-30 20:29:24",1,69,2,0,0,<ios><swift>,31148386,0.34276079729017805
29178272,"2015-03-21 01:33:13",1,39,2,0,0,<swift>,29178496,0.3425900303467891
31415134,"2015-07-14 19:00:49",0,36,1,0,0,<swift><uiscrollview>,31420062,0.3425900303467891
30279667,"2015-05-16 19:05:55",1,44,1,2,0,<ios><swift>,30280022,0.34180004633292455
32282060,"2015-08-29 02:15:07",1,23,1,0,0,<ios><iphone><xcode><swift><apple>,NULL,0.34180004633292455
27418933,"2014-12-11 09:04:52",1,3653,2,2,0,<uitableview><swift><fatal-error>,27839696,0.3400776253438167
29036813,"2015-03-13 16:01:13",3,137,2,2,0,<swift><syntax><casting><operator-keyword>,29037071,0.3400776253438167
31571562,"2015-07-22 18:48:35",0,140,1,0,0,<ios><xcode><swift><parse.com>,31571662,0.3394549513841289
29022236,"2015-03-12 23:26:56",-1,42,2,0,0,<swift>,NULL,0.3389375372726997
27636709,"2014-12-24 12:07:10",0,56,1,5,0,<ios><swift><optional>,27637181,0.3385007726764903
32612636,"2015-09-16 15:17:33",0,35,1,0,0,<ios><swift><uitableview><segue>,32612831,0.3378039379930496
26305382,"2014-10-10 18:00:30",0,41,0,1,0,<ios><xcode><swift>,NULL,0.3370517827197178
30966988,"2015-06-21 16:48:54",1,46,1,0,0,<ios><swift><optional>,30967264,0.33637047280259524
25314025,"2014-08-14 17:26:58",0,423,2,0,0,<ios><swift><uipickerview>,NULL,0.3352884223948354
32580224,"2015-09-15 07:32:41",4,62,2,3,0,<ios><swift>,NULL,0.3352884223948354
32614235,"2015-09-16 16:42:37",1,95,1,0,0,<ios><swift><apple>,32614541,0.3349875396567708
25500536,"2014-08-26 07:44:29",1,327,1,0,0,<swift><override>,25500814,0.3347669153883224
26924791,"2014-11-14 07:12:57",0,1450,2,2,0,<ios><swift><uicollectionview><uicollectionviewcell>,26925119,0.3347669153883224
27182480,"2014-11-28 05:31:48",0,605,2,4,0,<ios><iphone><core-data><swift>,NULL,0.3347669153883224
28909032,"2015-03-06 22:50:50",0,127,1,2,0,<swift><optional>,28910101,0.3347669153883224
28183412,"2015-01-28 02:02:04",0,94,0,4,0,<ios><swift>,NULL,0.3344650401266503
26701993,"2014-11-02 17:07:05",1,2729,2,2,0,<ios><xcode><swift><iboutlet>,NULL,0.33435723639046927
28990504,"2015-03-11 15:18:50",0,64,2,0,0,<ios><swift><optional-values>,28990654,0.33426818464591396
30572588,"2015-06-01 11:41:41",0,85,0,4,0,<swift><nsurlsession>,NULL,0.33426818464591396
25284182,"2014-08-13 10:48:52",5,1054,2,0,0,<swift><nscalendar>,25297673,0.33419338363857876
32170456,"2015-08-23 19:10:23",0,75,1,2,1,<swift><exception><optional>,32170457,0.33419338363857876
31692200,"2015-07-29 05:54:18",0,75,2,2,0,<ios><swift><parse.com>,31692795,0.3341296660321093
27411837,"2014-12-10 22:12:56",2,1350,1,7,0,<ios><swift><optional>,27412036,0.33394762470090816
29360387,"2015-03-31 04:01:44",1,43,2,0,0,<ios><swift><optional>,29360449,0.33391441589175247
24214752,"2014-06-13 22:46:04",1,217,2,3,0,<ios><dictionary><swift><optional>,24214922,0.3338333264725494
30540123,"2015-05-29 22:39:10",0,472,1,4,0,<ios><uitableview><swift><dictionary><plist>,30540368,0.3316208311635369
24078503,"2014-06-06 09:30:10",22,16003,2,2,3,<ios><xcode><uitableview><swift>,24078953,0.3308666122532764
28443126,"2015-02-10 22:30:10",0,69,1,3,0,<ios><xcode><swift><dictionary><forced-unwrapping>,28443390,0.3308666122532764
31486786,"2015-07-18 01:07:42",0,89,2,0,0,<ios><iphone><facebook><swift><facebook-graph-api>,31487815,0.33017002028280806
30623748,"2015-06-03 14:58:25",1,81,2,2,1,<swift><optional>,30623968,0.32992972930984565
27423261,"2014-12-11 12:45:58",0,226,2,0,0,<ios><swift><chromecast>,NULL,0.3297272215311676
26756836,"2014-11-05 12:07:16",-1,984,1,3,0,<ios><swift><delegates><null><optional-values>,NULL,0.3296499314497266
26915699,"2014-11-13 18:15:26",1,149,2,0,0,<ios><swift><optional>,26915933,0.3296499314497266
31227871,"2015-07-05 06:53:27",-1,35,1,4,0,<ios><iphone><swift><core-data><photos>,NULL,0.3296499314497266
32670526,"2015-09-19 16:23:45",2,37,2,1,0,<ios><swift><swift2>,32670778,0.32932001086211876
29075360,"2015-03-16 11:09:23",0,81,2,0,0,<ios><swift><accelerometer>,NULL,0.3289251740966528
31105807,"2015-06-28 23:21:54",-1,27,1,1,0,<ios><swift><xcode6>,NULL,0.3289251740966528
31283306,"2015-07-08 04:02:29",-1,52,2,3,0,<ios><swift>,31283560,0.3289251740966528
30990947,"2015-06-22 22:33:35",6,235,2,6,3,<ios><swift><core-data><ios8><nspredicate>,NULL,0.32867876831955145
30058351,"2015-05-05 16:24:51",5,297,2,3,0,<ios><swift><restkit>,NULL,0.32784533980519465
32324144,"2015-09-01 05:28:58",1,42,2,3,0,<ios><swift>,32324501,0.32784533980519465
29357362,"2015-03-30 22:18:47",1,475,2,0,0,<swift><nsurlconnection>,29357509,0.32770485825321005
32150477,"2015-08-21 23:02:30",0,143,4,3,0,<xcode><swift>,NULL,0.32770485825321005
32447385,"2015-09-07 23:56:49",0,28,0,7,0,<ios><swift><crash>,NULL,0.32737045056413183
29556656,"2015-04-10 08:23:59",0,1168,1,0,0,<swift><dictionary><bind><optional><flatmap>,29557289,0.3270793428143591
31331721,"2015-07-10 02:56:04",-2,27,1,1,0,<ios><xcode><swift>,NULL,0.32656634948989804
26939085,"2014-11-14 21:22:10",1,167,1,5,0,<ios><swift>,26939266,0.32607709367793214
31692220,"2015-07-29 05:55:27",-1,68,2,0,0,<swift><swift2>,31694930,0.32607709367793214
25278892,"2014-08-13 05:48:52",3,312,2,0,0,<ios><swift><xctest>,NULL,0.3260648274752639
28658620,"2015-02-22 13:57:04",0,198,2,3,0,<ios><swift><optional><unwrap>,28659613,0.3255115773945529
24651402,"2014-07-09 10:35:55",5,259,2,1,1,<ios><swift>,24652296,0.3248504634757656
25359210,"2014-08-18 08:35:09",0,108,1,0,0,<ios><generics><swift>,25359680,0.3248504634757656
28458160,"2015-02-11 15:31:15",0,866,1,0,1,<swift><swift-generics>,28458361,0.3246574325679204
29090695,"2015-03-17 03:12:39",7,578,1,3,1,<swift>,29091141,0.3246574325679204
30976108,"2015-06-22 09:12:40",2,71,1,2,0,<ios><swift><plist>,30976243,0.3246574325679204
29392310,"2015-04-01 13:38:48",1,86,3,5,0,<ios><uitableview><swift><null><optional>,NULL,0.3244226416399697
29735211,"2015-04-19 20:05:05",1,49,0,5,0,<ios><iphone><swift>,NULL,0.3244226416399697
32281562,"2015-08-29 00:42:17",0,27,1,0,0,<swift>,32281688,0.3240672734603396
32859646,"2015-09-30 06:52:47",2,35,1,3,0,<swift><enums><pattern-matching><optional>,32860039,0.3231247556253578
25759188,"2014-09-10 07:02:01",0,56,2,1,0,<ios><iphone><ipad><cocoa-touch><swift>,25759449,0.3225787760775664
28957855,"2015-03-10 07:04:15",0,635,2,0,0,<ios><xcode><swift><uikit><tableview>,NULL,0.3225787760775664
29662836,"2015-04-15 23:35:24",1,102,2,0,0,<swift><initialization><constants><optional>,29663131,0.3225787760775664
27246239,"2014-12-02 09:45:11",0,238,1,4,0,<swift>,NULL,0.321968785424736
31633409,"2015-07-26 03:40:37",1,198,2,2,0,<ios><avfoundation><swift2>,NULL,0.321968785424736
29758937,"2015-04-20 21:42:02",3,168,2,4,0,<swift><variables><syntax><casting><optional>,NULL,0.32193138263137716
33010577,"2015-10-08 08:33:06",0,26,1,1,0,<swift2><optional>,NULL,0.32110178940064493
30972392,"2015-06-22 05:03:34",0,55,2,3,1,<ios><xcode><swift><uitableview><tableviewcell>,30972466,0.32101294429248706
29576954,"2015-04-11 10:42:56",1,69,2,4,0,<ios><swift>,29577798,0.3205175926368894
32515356,"2015-09-11 04:16:09",1,33,0,0,0,<ios><swift><core-data>,NULL,0.3205175926368894
32556250,"2015-09-14 01:41:50",0,33,0,1,1,<swift><uiscrollview>,NULL,0.3205175926368894
32750087,"2015-09-23 21:48:28",-2,77,3,3,0,<swift2>,NULL,0.3205175926368894
27967669,"2015-01-15 16:02:05",0,217,2,4,0,<ios><swift>,27999097,0.319868222296262
29298121,"2015-03-27 10:11:34",3,101,2,3,0,<ios><string><swift><uitextview>,29301391,0.31864152643699495
29197959,"2015-03-22 18:07:54",0,21,1,0,0,<xcode><swift>,NULL,0.3184809604242863
27191020,"2014-11-28 14:41:48",0,1007,1,0,0,<swift><default-parameters><optional-values>,27191114,0.31726942827290217
27569694,"2014-12-19 16:05:28",6,300,2,1,0,<ios><swift><syntax><optional>,27570185,0.31726942827290217
31415716,"2015-07-14 19:33:36",0,41,0,3,0,<swift><audio><nullreferenceexception><optional>,NULL,0.31726942827290217
29870365,"2015-04-25 20:27:05",7,1996,4,2,2,<swift><functional-programming><optional><higher-order-functions><flatmap>,31616233,0.31594887328764326
25484718,"2014-08-25 11:17:15",4,1208,1,5,1,<coding-style><swift><optional><forced-unwrapping>,NULL,0.31586756173220537
32797245,"2015-09-26 12:35:20",0,24,1,1,0,<swift><uitableview><nsmutablearray>,NULL,0.3149853977617573
27555487,"2014-12-18 20:52:55",2,116,2,0,0,<swift>,27558454,0.3143917553149764
27888449,"2015-01-11 14:59:22",0,96,0,5,0,<swift><timer><label><fatal-error>,NULL,0.3143917553149764
29892797,"2015-04-27 10:09:06",0,226,1,0,0,<ios><swift><mkmapview><mkannotation><null>,NULL,0.3143917553149764
32933102,"2015-10-04 11:46:09",0,20,1,2,0,<ios><swift><rotation><viewcontroller>,NULL,0.3143917553149764
29351438,"2015-03-30 16:29:27",3,525,1,3,2,<xcode><swift><optional>,29353126,0.3140270227431901
32106916,"2015-08-19 22:52:46",0,18,1,1,0,<iphone><swift>,32106932,0.3140270227431901
29634364,"2015-04-14 18:03:08",3,94,3,0,0,<swift><optional>,29634494,0.31255944490137316
26768539,"2014-11-05 22:39:51",0,407,0,4,0,<xcode><swift><locationmanager>,NULL,0.31252825407598267
28106998,"2015-01-23 09:44:15",2,220,2,0,0,<ios><swift>,28107248,0.31252825407598267
24702125,"2014-07-11 16:12:15",0,39,1,2,0,<swift>,24702166,0.31252238211261546
32838168,"2015-09-29 07:29:58",1,43,1,3,0,<swift><syntax><optional><forced-unwrapping>,NULL,0.31252238211261546
28529933,"2015-02-15 19:04:34",0,588,4,2,1,<ios><swift><cs193p><itunesu>,28530051,0.3125185308908546
31977918,"2015-08-13 01:10:01",1,22,1,0,0,<swift><sprite-kit><adsense>,NULL,0.31108281378707836
28475420,"2015-02-12 10:45:31",1,137,2,0,0,<xcode><swift>,28476347,0.3107633896788316
31208344,"2015-07-03 13:44:18",0,40,2,1,0,<ios><swift>,NULL,0.3107633896788316
32455928,"2015-09-08 10:55:25",0,82,2,0,1,<ios><swift><optional><wrapping>,NULL,0.3107633896788316
30583084,"2015-06-01 20:53:33",0,53,2,1,0,<ios><swift>,NULL,0.3102580750930492
30667514,"2015-06-05 13:14:49",7,161,2,1,3,<ios><swift>,30667838,0.3102580750930492
26690045,"2014-11-01 14:06:56",1,39,1,0,0,<ios><swift><uicollectionview>,26690369,0.3094649095057716
30145546,"2015-05-09 22:08:33",0,266,1,4,0,<ios><swift><mapkit>,30145932,0.3094343638771817
30759314,"2015-06-10 14:27:34",0,29,0,3,0,<ios><swift>,NULL,0.3094343638771817
31888608,"2015-08-08 01:05:27",0,8,1,0,0,<ios><swift><function>,31888664,0.3094343638771817
29595442,"2015-04-12 22:35:09",1,308,2,0,2,<osx><validation><email><swift>,29595565,0.3093380058333632
24728235,"2014-07-14 00:48:53",9,764,1,0,3,<ios><objective-c><interop><swift><optional>,NULL,0.30877698989966584
28678015,"2015-02-23 16:07:46",1,41,0,4,0,<swift><xcode6>,NULL,0.30867959553655033
28784107,"2015-02-28 16:36:38",0,70,0,0,0,<ios><xcode><swift><cllocationmanager><mklocalsearch>,NULL,0.30867959553655033
30920762,"2015-06-18 16:22:01",0,53,1,0,0,<arrays><json><swift><nullable>,NULL,0.30839747318853755
32900891,"2015-10-02 05:09:47",0,50,2,3,0,<ios><swift><uibutton><optional>,32900949,0.30839747318853755
32802394,"2015-09-26 21:53:11",-1,24,1,1,0,<swift><sprite-kit>,NULL,0.30756593369127894
31077613,"2015-06-26 16:03:46",6,160,3,1,1,<swift>,31080618,0.3075221164796149
26837951,"2014-11-10 06:25:08",2,198,2,1,1,<swift><optional>,26838120,0.3074317870900239
29058106,"2015-03-15 07:02:10",0,60,2,0,0,<swift>,NULL,0.3074317870900239
29305302,"2015-03-27 16:14:09",1,32,2,5,0,<swift>,29305409,0.3074317870900239
25708649,"2014-09-07 09:07:00",24,3272,6,1,5,<swift><optional><downcasting><downcast><optional-variables>,25710162,0.3071371198001199
29462953,"2015-04-05 22:31:38",0,183,1,7,0,<swift><swift-extensions>,29463083,0.3071371198001199
32337954,"2015-09-01 17:49:42",0,45,1,0,0,<ios><osx><swift>,32338098,0.30688423859429187
26506527,"2014-10-22 11:36:05",2,2047,2,0,2,<swift><xcode6.1>,NULL,0.30663702689264066
30651291,"2015-06-04 18:19:23",1,29,1,0,0,<ios><swift>,30655314,0.30663702689264066
24490817,"2014-06-30 13:04:05",2,4296,3,10,0,<arrays><swift><optional>,24490978,0.30617188590689887
27854464,"2015-01-09 05:37:51",0,101,1,4,0,<ios><swift><uiviewcontroller>,NULL,0.3052772419537515
24326205,"2014-06-20 11:25:15",-1,365,1,0,3,<ios><swift><ios8><xcode6>,24326547,0.3049735080457197
28670633,"2015-02-23 09:35:59",0,71,2,1,0,<ios><swift><optional><swift-playground>,28670791,0.3049735080457197
31970553,"2015-08-12 16:18:57",1,74,0,0,1,<reflection><swift2><typechecking>,NULL,0.30490543378135326
24185549,"2014-06-12 13:22:38",2,407,5,0,1,<cocoa><error-handling><programming-languages><swift><optional>,NULL,0.30446853352531417
32198276,"2015-08-25 07:45:03",0,49,5,0,0,<ios><swift>,32198585,0.3038165301880916
24935979,"2014-07-24 14:06:15",1,2712,1,3,0,<ios><delegates><swift><optional>,NULL,0.30367786873002833
24362671,"2014-06-23 09:35:37",2,216,0,17,1,<function><swift><optional><any>,NULL,0.3030962543420645
28068902,"2015-01-21 13:51:58",0,404,2,1,0,<swift><dictionary><int><type-conversion><nsdictionary>,28069045,0.3030962543420645
31647794,"2015-07-27 07:59:16",0,71,2,1,0,<ios><swift><optional>,NULL,0.3030962543420645
25514531,"2014-08-26 20:22:13",1,204,0,1,1,<ios><uiimageview><swift><parse.com>,NULL,0.3026046844581034
29582312,"2015-04-11 19:50:53",-2,269,2,8,0,<ios><swift><uitextfielddelegate>,29582333,0.3026046844581034
24260900,"2014-06-17 10:00:34",3,410,1,4,1,<swift>,NULL,0.3022478151255599
25538054,"2014-08-27 22:40:40",3,3297,2,0,1,<swift><nsmutablearray><nsarray>,25538166,0.3022478151255599
28333083,"2015-02-04 22:49:47",0,360,2,4,0,<ios><swift><uiimage><uicollectionviewcell>,28368438,0.2996294498070403
28278437,"2015-02-02 13:06:25",0,127,0,2,0,<ios><swift><uisearchdisplaycontroller>,NULL,0.299463499767834
29334013,"2015-03-29 19:50:39",0,87,1,0,0,<swift><hide><tableview><null>,29334524,0.299463499767834
26423776,"2014-10-17 11:12:27",0,178,1,3,0,<ios><iphone><swift>,NULL,0.29936935555322564
29619794,"2015-04-14 05:30:51",0,142,1,0,0,<ios><regex><string><swift><optional>,29619861,0.29923513894085424
25503830,"2014-08-26 10:41:36",3,581,1,5,0,<swift><key-value>,NULL,0.2990283474332492
25321261,"2014-08-15 04:28:04",2,1941,3,7,2,<json><swift>,25321322,0.2986683036025259
26297539,"2014-10-10 10:41:08",1,113,2,0,0,<arrays><swift>,26297720,0.2986683036025259
29472044,"2015-04-06 13:13:43",2,289,1,0,0,<swift><struct><enums><initialization><optional>,NULL,0.29766367525485243
32983979,"2015-10-07 04:46:55",0,55,2,0,0,<ios><swift><segue><viewcontroller>,NULL,0.29766367525485243
24042965,"2014-06-04 16:39:29",4,5969,2,1,1,<properties><swift>,24043155,0.2974068997684043
28614986,"2015-02-19 19:18:22",2,225,1,5,2,<xcode><swift><geolocation><optional>,28616258,0.29708671279971793
29168068,"2015-03-20 13:47:36",2,423,1,4,0,<ios><swift><alamofire>,29168669,0.29708671279971793
26083377,"2014-09-28 09:13:29",4,562,3,0,1,<swift>,26083681,0.2966763158818975
27350793,"2014-12-08 03:06:25",0,880,1,0,0,<uitableview><swift><runtime-error><uisearchbar>,27351151,0.2966763158818975
30689890,"2015-06-07 03:52:59",-1,28,1,0,0,<swift>,NULL,0.2966763158818975
26113498,"2014-09-30 05:39:27",1,343,1,2,0,<ios><swift><xcode6>,NULL,0.29613133405531256
26938444,"2014-11-14 20:37:57",0,642,3,3,0,<ios><swift>,26938570,0.29613133405531256
27546186,"2014-12-18 12:03:14",2,2025,1,0,0,<osx><swift>,27549164,0.2953725796398363
30664626,"2015-06-05 10:47:12",1,46,0,2,1,<swift>,NULL,0.2953725796398363
29684581,"2015-04-16 19:47:12",0,304,1,8,0,<ios><xcode><swift><presentviewcontroller>,29710383,0.2950697491784428
24128129,"2014-06-09 20:08:22",6,2863,5,4,4,<swift>,24128289,0.29424358429782754
29245840,"2015-03-25 01:13:02",0,92,2,11,0,<ios><swift><nsarray><nsdictionary><optional-variables>,NULL,0.29424358429782754
31237084,"2015-07-06 02:39:20",1,94,1,0,0,<ios><swift><core-data><uiimageview><uiimagepickercontroller>,NULL,0.294186482900133
32345821,"2015-09-02 06:14:38",0,54,2,3,0,<ios><swift>,32345893,0.294186482900133
31124430,"2015-06-29 19:55:11",1,59,2,3,0,<ios><swift><uitableview>,31124566,0.29357553852459317
24083842,"2014-06-06 14:09:43",23,3087,5,2,13,<swift>,24084676,0.293291917612761
32430792,"2015-09-07 03:47:45",0,23,0,0,0,<swift><parse.com>,NULL,0.293291917612761
32951433,"2015-10-05 14:45:56",0,13,1,0,0,<parse.com><swift2><ios9><facebook-login>,32952344,0.293291917612761
24456840,"2014-06-27 16:40:00",1,235,2,3,1,<swift><optional>,24456930,0.2928535839804435
28229599,"2015-01-30 05:10:45",4,142,4,0,0,<swift>,NULL,0.2928535839804435
32101195,"2015-08-19 16:42:24",0,27,1,0,0,<swift>,32101247,0.2928535839804435
29383098,"2015-04-01 04:53:27",2,41,1,1,1,<ios><swift>,29383131,0.29238590077432974
25662595,"2014-09-04 10:02:13",10,4242,1,0,3,<swift>,25663421,0.2920719793256626
26952676,"2014-11-16 01:06:16",0,41,1,1,0,<ios><swift>,26952706,0.2920719793256626
31764727,"2015-08-01 18:11:37",1,51,1,0,0,<swift><optional><unary-operator><binary-operators>,31764930,0.29194882619901524
26919822,"2014-11-13 22:40:02",2,340,1,0,0,<cocoa><swift>,26921556,0.2907817706076703
32025420,"2015-08-15 13:53:21",0,48,2,10,3,<ios><swift><search><parse.com><uicollectionview>,32029111,0.2907817706076703
32140449,"2015-08-21 12:23:52",3,66,2,0,0,<arrays><swift>,32140551,0.2907817706076703
25486062,"2014-08-25 12:33:49",4,558,1,6,2,<swift><optional>,25486591,0.290317160387179
